Geneid,Chr,Start,End,Strand,Length,ASAP186_ctrl_NP16-119_AMY_bulk,ASAP188_ctrl_NP16-293_AMY_bulk,ASAP189_ctrl_NP18-148_AMY_bulk,ASAP199_ctrl_NP19-218_AMY_bulk,ASAP200_ctrl_NP22-37_AMY_bulk,ASAP201_ctrl_NP22-75_AMY_bulk,ASAP185_PD_NP21-217_AMY_bulk,ASAP190_PD_NP21-57_AMY_bulk,ASAP191_PD_NP21-208_AMY_bulk,ASAP195_PD_NP22-55_AMY_bulk,ASAP196_PD_NP16-285_AMY_bulk,ASAP202_PD_NP19-137_AMY_bulk,ASAP204_PD_NP21-04_AMY_bulk,ASAP207_PD_NP23-21_AMY_bulk,ASAP159_ctrl_16-119_PFC_bulk,ASAP160_ctrl_NP17-216_PFC_bulk,ASAP161_ctrl_NP18-46_PFC_bulk,ASAP162_ctrl_NP18-148_PFC_bulk,ASAP165_ctrl_NP16-284_PFC_bulk,ASAP166_ctrl_NP16-293_PFC_bulk,ASAP167_ctrl_NP17-20_PFC_bulk,ASAP221_ctrl_NP19-218_PFC_bulk,ASAP223_ctrl_NP22-37_PFC_bulk,ASAP224_ctrl_NP22-75_PFC_bulk,ASAP229_ctrl_NP19-137_PFC_bulk,ASAP231_ctrl_NP23-21_PFC_bulk,ASAP156_PD_NP21-57_PFC_bulk,ASAP157_PD_NP21-208_PFC_bulk,ASAP158_PD_NP21-217_PFC_bulk,ASAP192_PD_NP22-55_PFC_bulk,ASAP227_PD_NP17-232_PFC_bulk,ASAP228_PD_NP19-91_PFC_bulk,ASAP168_ctrl_NP16-284_PUT_bulk,ASAP170_ctrl_NP17-20_PUT_bulk,ASAP172_ctrl_NP18-46_PUT_bulk,ASAP174_ctrl_NP16-119_PUT_bulk,ASAP176_ctrl_NP18-148_PUT_bulk,ASAP217_ctrl_NP19-218_PUT_bulk,ASAP218_ctrl_NP22-37_PUT_bulk,ASAP219_ctrl_NP22-75_PUT_bulk,ASAP163_PD_NP21-208_PUT_bulk,ASAP164_PD_NP21-217_PUT_bulk,ASAP173_PD_NP21-57_PUT_bulk,ASAP193_PD_NP22-55_PUT_bulk,ASAP214_PD_NP16-285_PUT_bulk,ASAP215_PD_NP17-232_PUT_bulk,ASAP216_PD_NP19-91_PUT_bulk,ASAP220_PD_NP19-137_PUT_bulk,ASAP222_PD_NP21-04_PUT_bulk,ASAP225_PD_NP23-21_PUT_bulk,ASAP175_ctrl_NP16-284_SN_bulk,ASAP180_ctrl_NP16-119_SN_bulk,ASAP181_ctrl_NP16-293_SN_bulk,ASAP184_ctrl_NP18-148_SN_bulk,ASAP203_ctrl_NP19-218_SN_bulk,ASAP206_ctrl_NP22-75_SN_bulk,ASAP177_PD_NP21-57_SN_bulk,ASAP178_PD_NP21-208_SN_bulk,ASAP179_PD_NP21-217_SN_bulk,ASAP194_PD_NP22-55_SN_bulk,ASAP208_PD_NP16-285_SN_bulk,ASAP209_PD_NP17-232_SN_bulk,ASAP211_PD_NP19-137_SN_bulk,ASAP212_PD_NP21-04_SN_bulk
L1HS_dup1284,chr12,51562632,51568657,-,6026,13.1230474421401,0,5.8001196207968,7.83232556255563,0,0,0,0.756447586717702,6.16905637368975,3.41588331082376,0,9.86116983488029,0,0,8.44236205907105,0,28.1622270678615,0,0,0,0,2.99175664193708,0,0.454666697103712,39.2583820471536,0.657045441502203,16.7980849440171,3.28418033351453,2.29348940770034,0,0,15.0287308215392,0,1.4699070785367,4.3780639395713,0,3.49941585220342,0,4.24351766320482,4.87579974803566,0,4.54151044093692,14.1633733672216,2.52275378151596,17.5632931836565,1.36867170142287,0,0.603164828535336,7.54448361654419,0,0,0,0,1.34229745186251,0,19.401616573975,0,0.911715683107972,0,1.17492042881657,0,0,3.40288965813434,0
L1HS_dup1286,chr12,55096257,55102283,-,6027,170.599616747821,79.4942826271167,4.64009569663744,18.9281201095095,0,0,0,2.26934276015311,6.16905637368975,21.6339276352171,269.221055007637,0,2.91765548887111,0,0,13.4848996993224,0.971111278202122,7.00164671130109,0,0,40.4312833145349,5.98351328387416,41.9128982255346,0,0,0.657045441502203,2.79968082400285,0.656836066702906,6.49821998848429,30.0097442027668,8.56460950142808,1.55469629188337,53.0451547921805,1.4699070785367,49.6180579818081,3.33181773369211,10.1801188427736,2.31673430045803,18.3885765405542,2.08962846344386,2.47835987467447,3.02767362729128,12.1400343147613,1.68183585434397,51.2848160962771,25.3204264763231,9.35177688371269,8.4443075994947,16.9750881372244,1.65467897369926,7.7717548769805,56.3241329289134,63.5251809644256,1.34229745186251,0,17.4994973020167,0,0,0,0,1.62209395058954,6.84026472931559,2.64669195632671,2.12743247239572
L1HS_dup1295,chr12,69773411,69779441,-,6031,0,0,0,1.30538759375927,3.03615264639265,0,0,0,0,0,0,0,0,0,0,0,0.971111278202122,0,0,0,40.4312833145349,0.249313053494757,11.7356115031497,9.09333394207423,0,0.657045441502203,0,0.656836066702906,0,0,0,1.03646419458891,49.7298326176692,13.2291637068303,13.1341918187139,5.55302955615352,1.2725148553467,0.695020290137411,0,0.696542821147952,2.47835987467447,5.55073498336734,0,0,7.02531727346261,0,0.333992031561167,6.03164828535336,20.7473299454965,0,0,0,0,0,0,1.141271563175,0,0,0.886959275291439,0,1.08139596705969,0,0,0
L1HS_dup1324,chr13,31302315,31308370,+,6056,33.7449791369317,32.5203883474568,49.8810287388525,0,743.8573983662,15.0321054568467,38.7584743608322,2.26934276015311,5.14088031140813,76.2880606083972,562.916751379605,58.4626497353617,326.777414753565,73.010220874114,40.6288674092795,25.0433851558845,121.388909775265,18.3793226171654,158.444634179634,13.3071747713982,64.6900533032558,41.1366538266349,244.771325637122,10.9120007304891,74.5909258895918,60.4481806182027,13.06517717868,16.4209016675726,14.1431846808188,65.4758055333093,45.6779173409498,27.4663011566061,527.136225747294,123.472194597083,78.8051509122834,112.171197034301,204.556762996982,101.936309220154,593.149468923519,6.96542821147952,73.5246762820092,139.272986855399,50.1788085010135,128.660442857314,527.601327237042,221.040479779793,39.0770676926566,300.376084610597,741.245515325466,284.604783476272,5.181169917987,16.2714161794639,0,2.01344617779376,0,1.52169541756667,0.793007946358625,0.455857841553986,19.5131040564117,5.87460214408284,15.6802415223655,41.0415883758935,12.4772620798259,272.311356466652
L1HS_dup1330,chr13,48465556,48471566,+,6011,0,0,6.96014354495616,7.179631765676,0,15.0321054568467,23.2550846164993,20.424084841378,6.16905637368975,30.7429497974138,0,38.7403100656011,0,33.8598125792992,11.0806002025308,82.8358124386948,33.9888947370743,52.0747474153019,14.2193902468902,0,18.8679322134496,4.98626106989514,15.0886433611925,4.54666697103712,79.1710704617597,22.9965904525771,17.7313118853514,26.2734426681162,19.4946599654529,13.6407928194394,25.6938285042843,7.77348145941683,119.351598282406,157.280057403427,21.8903196978565,27.7651477807676,18.7695941163638,12.5103652224734,13.6735569147711,18.8066561709947,46.2627176605901,17.1568172213172,8.49802402033294,21.8638661064716,12.6455710922327,32.1637849834374,16.3656095464972,17.4917800275247,16.9750881372244,0,51.81169917987,28.7878901636669,57.172662867983,14.7652719704876,0,3.04339083513333,42.0294211570071,39.6596322151968,6.20871492704007,23.4984085763314,21.087221357664,22.2308603702757,20.7954367997098,2.12743247239572
L1HS_dup1339,chr13,74426327,74432354,+,6028,20.6219316947916,3.61337648305076,12.760263165753,3.26346898439818,0,7.91163445097193,0,16.6418469077894,0,2.27725554054917,4.89492827286613,14.7917547523204,0,2.1162382862062,6.33177154430329,32.7490421269258,24.277781955053,10.0648671474953,32.5014634214633,0,43.1267022021705,0.249313053494757,1.67651592902138,6.36533375945196,38.604075679701,0,31.7297160053656,5.91152460032615,10.7029505692682,2.72815856388789,4.28230475071404,12.4375703350669,26.5225773960902,45.5671194346376,0,9.99545320107633,34.6760298081975,4.40179517087027,14.6165608399277,4.87579974803566,16.5223991644965,10.5968576955195,14.9727089882057,10.0910151260638,46.3670940048533,2.73734340284574,19.7055298621089,33.7772303979788,0,1.65467897369926,10.362339835974,0,0,4.02689235558753,0,0.380423854391666,15.0671509808139,21.8811763945913,13.3043891293716,0,0.540697983529845,0,12.8553609307297,1.06371623619786
L1HS_dup1342,chr13,76612824,76618851,-,6028,20.6219316947916,86.7210355932182,11.6002392415936,0.652693796879636,66.7953582206384,50.6344604862204,3.87584743608322,5.29513310702392,3.08452818684488,86.5357105408685,39.1594261829291,26.0616631350408,355.953969642276,7.40683400172171,1.05529525738388,0,0.971111278202122,5.25123503347582,0,0,2.69541888763566,1.7451913744633,16.7651592902138,2.72800018262227,9.8145955117884,45.9931809051542,2.79968082400285,2.62734426681162,12.9964399769686,6.82039640971972,4.28230475071404,0,3.31532217451128,5.87962831414679,0,2.22121182246141,0.954386141510024,0,5.65802355093977,4.87579974803566,0,1.51383681364564,0,0.840917927171986,2.10759518203878,15.739724566363,0.667984063122335,1.20632965707067,37.7224180827209,0,0,8.76153178894209,25.4100723857702,0.671148725931255,20.3630817228192,0,2.37902383907587,0.455857841553986,7.09567420233151,1.17492042881657,0.540697983529845,0,0,1.06371623619786
L1HS_dup1357,chr13,97667409,97673440,-,6032,11.2483263789772,0,45.240933042215,1.30538759375927,31.8796027871229,45.8874798156372,21.3171608984577,9.83381862733013,4.1127042491265,28.4656942568646,0,13.3830162044804,67.1060762440356,17.9880254327527,7.38706680168717,11.5584854565621,16.5088917294361,36.3210423148744,10.1567073192073,0,16.1725133258139,0.997252213979027,28.5007707933635,30.4626687059487,20.9378037584819,22.9965904525771,4.66613470667141,12.4798852673552,16.4366740885191,23.189347793047,38.5407427564264,15.0287308215392,16.5766108725564,1.4699070785367,1.45935464652377,14.4378768459991,9.22573270126356,14.5954260928856,8.01553336383133,2.78617128459181,0,6.05534725458256,2.02333905246022,5.04550756303192,7.02531727346261,10.9493736113829,4.34189641029518,1.80949448560601,0,0,0,18.7747109763045,0,2.68459490372502,6.7876939076064,14.836530321275,6.344063570869,2.73514704932391,14.191348404663,0,0,0,0.378098850903815,0
L1HS_dup138,chr2,16593726,16599758,-,6033,11.2483263789772,7.22675296610152,18.5603827865498,7.83232556255563,101.711113654154,7.91163445097193,15.5033897443329,3.02579034687081,0,12.5249054730204,53.8442110015275,12.6786469305604,183.81229579888,88.8820080206605,50.6541723544263,0,23.3066706768509,41.5722773483502,20.3134146384146,2.66143495427964,56.6037966403488,6.98076549785319,30.1772867223849,4.0920002739334,17.6662719212191,55.191817086185,13.06517717868,1.97050820010872,1.52899293846689,17.7330306652713,2.85486983380936,0,43.0991882686467,66.1458185341514,16.0529011117614,37.7606009818439,36.5848020912176,15.7537932431146,30.6476275675904,1.3930856422959,4.13059979112411,9.08302088187383,23.8754008190306,15.1365226890957,30.9113960032355,34.9011283862831,0,6.03164828535336,24.5195717537686,4.96403692109777,0,32.5428323589278,0,0.671148725931255,0,0.760847708783333,6.344063570869,5.47029409864783,1.77391855058288,1.17492042881657,11.8953556376566,0,13.9896574834412,5.3185811809893
L1HS_dup1393,chr14,62535852,62541882,+,6031,18.7472106316287,7.22675296610152,39.4408134214182,5.22155037503709,24.2892211711412,17.4055957921383,11.6275423082497,6.05158069374162,4.1127042491265,9.10902216219668,14.6847848185984,2.11310782176006,5.83531097774223,7.40683400172171,12.6635430886066,3.85282848552069,13.5955578948297,13.1280875836895,8.12536585536583,0,5.39083777527132,4.98626106989514,21.794707077278,4.54666697103712,1.30861273490512,4.59931809051542,1.86645388266857,5.91152460032615,6.49821998848429,12.2767135374955,9.99204441833276,3.62762468106119,26.5225773960902,0,13.1341918187139,6.66363546738422,5.40818813522347,6.02350918119089,9.90154121414459,0.696542821147952,0.826119958224823,1.51383681364564,3.23734248393636,2.52275378151596,7.02531727346261,10.2650377606715,3.67391234717284,1.80949448560601,28.2918135620407,1.65467897369926,7.7717548769805,2.5032947968406,6.35251809644256,0,61.0892451684576,1.90211927195833,8.72308740994487,7.74958330641776,0.886959275291439,0,0.540697983529845,3.42013236465779,0,13.8283110705722
L1HS_dup143,chr2,36112507,36118537,-,6031,0,10.8401294491523,12.760263165753,0,0,0.791163445097193,1.93792371804161,0.756447586717702,1.02817606228163,0,0,1.40873854784004,0,2.1162382862062,0.527647628691941,7.70565697104138,0.971111278202122,0,38.5954878129877,0,2.69541888763566,0.249313053494757,1.67651592902138,0,3.92583820471536,1.31409088300441,2.79968082400285,0.656836066702906,1.91124117308362,9.54855497360761,1.42743491690468,0.518232097294456,23.207255221579,2.93981415707339,0,1.1106059112307,0.636257427673349,0.231673430045803,2.82901177546988,0.696542821147952,2.47835987467447,3.02767362729128,0.809335620984089,0,0.702531727346261,2.0530075521343,0.333992031561167,0.603164828535336,0,0,15.543509753961,0,15.8812952411064,0,0,1.141271563175,5.55105562451037,0.911715683107972,9.75655202820583,3.52476128644971,8.11046975294768,0,0.75619770180763,5.3185811809893
L1HS_dup1437,chr15,87509892,87515920,+,6029,0,28.9070118644061,0,0,24.2892211711412,0,1.93792371804161,0,1.02817606228163,3.41588331082376,0,2.11310782176006,0,8.46495314482481,0.527647628691941,0,0.971111278202122,0,2.03134146384146,0,21.5633511010853,2.99175664193708,3.35303185804277,0,0,0.657045441502203,0,1.97050820010872,0,2.72815856388789,9.99204441833276,0,0,19.1087920209771,0,0,0.318128713836675,4.86514203096187,33.005137380482,2.08962846344386,2.47835987467447,1.51383681364564,0.404667810492045,1.68183585434397,6.32278554611635,6.84335850711434,7.68181672590685,3.61898897121201,5.65836271240814,0,0,0,9.52877714466384,0.671148725931255,0,4.18466239830833,0,12.3081617219576,1.77391855058288,0,0,29.0711250995912,6.04958161446104,2.12743247239572
L1HS_dup1462,chr16,54042097,54048145,+,6049,358.071723064108,672.088025847441,312.046435598868,70.4909300630007,850.122740989943,544.320450226869,614.321818619191,64.2980448710047,81.2259089202484,521.49151878576,851.717519478707,619.140591775698,621.460619129547,618.999698715314,465.385208506292,190.715010033274,339.888947370743,152.285815970799,412.362317159816,1855.02016313291,800.53940962779,105.210108574787,561.632836222164,262.342684228842,478.297954607821,634.048851049626,156.782126144159,302.80142675004,286.303927727926,608.379359746999,388.262297398073,290.72820658219,639.857179680677,621.770694221023,647.953463056552,526.427201923353,339.761466377569,199.239149839391,748.273614611784,183.190761961911,340.361422788627,426.90198144807,319.687570288715,419.618045658821,551.487405966815,616.586601491002,366.389258622601,545.864169824479,441.352291567835,1034.17435856204,279.783175571298,377.99751432293,387.503603882996,22.1479079557314,705.920166391066,97.3885067242666,206.975073999601,257.559680478002,198.678877665282,238.508847049763,441.209554560354,241.119331708374,111.539161016625,316.987438386962
L1HS_dup1473,chr16,83637253,83643296,+,6044,0,3.61337648305076,2.32004784831872,12.4011821407131,3.03615264639265,3.16465378038877,15.5033897443329,0.756447586717702,1.02817606228163,9.10902216219668,39.1594261829291,0.70436927392002,0,5.2905957155155,6.85941917299523,1.92641424276034,13.5955578948297,7.87685255021373,4.06268292768292,2.66143495427964,5.39083777527132,9.97252213979027,0,0.454666697103712,4.58014457216792,22.9965904525771,1.86645388266857,5.91152460032615,19.1124117308362,0,21.4115237535702,1.03646419458891,3.31532217451128,0,8.7561278791426,4.44242364492281,2.5450297106934,0.926693720183214,1.88600785031326,0,0,3.02767362729128,0,0,11.9430393648864,0.684335850711434,2.003952189367,1.20632965707067,0,0,0,5.00658959368119,0,0,196.843123320586,0,0,5.01443625709384,2.66087782587432,8.22444300171598,0.540697983529845,1.7100661823289,0,0
