Geneid,Chr,Start,End,Strand,Length,ASAP186_ctrl_NP16-119_AMY_bulk,ASAP188_ctrl_NP16-293_AMY_bulk,ASAP189_ctrl_NP18-148_AMY_bulk,ASAP199_ctrl_NP19-218_AMY_bulk,ASAP200_ctrl_NP22-37_AMY_bulk,ASAP201_ctrl_NP22-75_AMY_bulk,ASAP185_PD_NP21-217_AMY_bulk,ASAP190_PD_NP21-57_AMY_bulk,ASAP191_PD_NP21-208_AMY_bulk,ASAP195_PD_NP22-55_AMY_bulk,ASAP196_PD_NP16-285_AMY_bulk,ASAP202_PD_NP19-137_AMY_bulk,ASAP204_PD_NP21-04_AMY_bulk,ASAP207_PD_NP23-21_AMY_bulk,ASAP159_ctrl_16-119_PFC_bulk,ASAP160_ctrl_NP17-216_PFC_bulk,ASAP161_ctrl_NP18-46_PFC_bulk,ASAP162_ctrl_NP18-148_PFC_bulk,ASAP165_ctrl_NP16-284_PFC_bulk,ASAP166_ctrl_NP16-293_PFC_bulk,ASAP167_ctrl_NP17-20_PFC_bulk,ASAP221_ctrl_NP19-218_PFC_bulk,ASAP223_ctrl_NP22-37_PFC_bulk,ASAP224_ctrl_NP22-75_PFC_bulk,ASAP229_ctrl_NP19-137_PFC_bulk,ASAP231_ctrl_NP23-21_PFC_bulk,ASAP156_PD_NP21-57_PFC_bulk,ASAP157_PD_NP21-208_PFC_bulk,ASAP158_PD_NP21-217_PFC_bulk,ASAP192_PD_NP22-55_PFC_bulk,ASAP227_PD_NP17-232_PFC_bulk,ASAP228_PD_NP19-91_PFC_bulk,ASAP168_ctrl_NP16-284_PUT_bulk,ASAP170_ctrl_NP17-20_PUT_bulk,ASAP172_ctrl_NP18-46_PUT_bulk,ASAP174_ctrl_NP16-119_PUT_bulk,ASAP176_ctrl_NP18-148_PUT_bulk,ASAP217_ctrl_NP19-218_PUT_bulk,ASAP218_ctrl_NP22-37_PUT_bulk,ASAP219_ctrl_NP22-75_PUT_bulk,ASAP163_PD_NP21-208_PUT_bulk,ASAP164_PD_NP21-217_PUT_bulk,ASAP173_PD_NP21-57_PUT_bulk,ASAP193_PD_NP22-55_PUT_bulk,ASAP214_PD_NP16-285_PUT_bulk,ASAP215_PD_NP17-232_PUT_bulk,ASAP216_PD_NP19-91_PUT_bulk,ASAP220_PD_NP19-137_PUT_bulk,ASAP222_PD_NP21-04_PUT_bulk,ASAP225_PD_NP23-21_PUT_bulk,ASAP175_ctrl_NP16-284_SN_bulk,ASAP180_ctrl_NP16-119_SN_bulk,ASAP181_ctrl_NP16-293_SN_bulk,ASAP184_ctrl_NP18-148_SN_bulk,ASAP203_ctrl_NP19-218_SN_bulk,ASAP206_ctrl_NP22-75_SN_bulk,ASAP177_PD_NP21-57_SN_bulk,ASAP178_PD_NP21-208_SN_bulk,ASAP179_PD_NP21-217_SN_bulk,ASAP194_PD_NP22-55_SN_bulk,ASAP208_PD_NP16-285_SN_bulk,ASAP209_PD_NP17-232_SN_bulk,ASAP211_PD_NP19-137_SN_bulk,ASAP212_PD_NP21-04_SN_bulk
HERV_dup1017,chr16,35516772,35524442,+,7671,20.6219316947916,32.5203883474568,11.6002392415936,93.9879067506676,33.3976791103192,140.035929782203,52.3239403871235,59.7593593506985,13.3662888096611,28.4656942568646,279.01091155337,96.4985905270428,227.577128131947,152.369156606847,37.4629816371278,53.9395987972896,25.2488932332552,19.254528456078,148.287926860426,0,16.1725133258139,3.98900885591611,23.4712230062994,177.774678567551,183.205782886717,20.3684086865683,66.2591128347341,34.1554754685511,5.73372351925085,124.131214656899,31.403568171903,9.84640984859466,89.5136987118046,0,40.8619301026655,14.4378768459991,4.77193070755012,10.656977782107,11.7875490644578,44.5787405534689,8.26119958224823,13.1199190515955,42.0854522911726,30.2730453781915,18.2658249110028,17.7927321184973,23.3794422092817,104.950680165148,67.9003525488977,0,12.9529247949675,1.2516473984203,73.0539581090894,6.04033853338129,0,298.632725697458,185.563859447918,71.5696811239758,20.4000633317031,23.4984085763314,3.78488588470892,44.4617207405513,75.2416713298592,124.45479963515
HERV_dup1029,chr1,6560514,6570438,-,9925,11.2483263789772,14.453505932203,5.8001196207968,13.7065697344724,0,18.1967592372354,29.0688557706242,15.8853993210717,0,4.55451108109834,0,7.74806201312023,0,20.1042637189589,5.80412391561135,0,0.971111278202122,5.68883795293214,0,0,32.3450266516279,0,11.7356115031497,0,0,13.1409088300441,4.66613470667141,0.656836066702906,0,6.82039640971972,0,0,0,0,0,21.1015123133834,8.27134655975354,4.40179517087027,14.1450588773494,40.3994836265812,0,11.6060822379499,18.210051472142,2.52275378151596,4.21519036407757,0,4.34189641029518,10.856966913636,0,0,0,7.50988439052179,22.233813337549,4.02689235558753,0,31.9556037689,0,8.20544114797174,5.32175565174863,0,56.2325902871039,1.7100661823289,0,0
HERV_dup1036,chr16,62977783,62986249,-,8467,41.2438633895831,7.22675296610152,0,0,385.591386091867,3.16465378038877,0,12.1031613874832,5.14088031140813,0,0,26.7660324089608,0,0,20.5782575189857,17.3377281848431,0,15.3161021809711,60.9402439152438,0,134.770944381783,18.9477920656015,82.1492805220478,0.454666697103712,60.1961858056355,0,17.7313118853514,4.59785246692034,11.4674470385017,17.7330306652713,14.2743491690468,57.0055307023901,421.045916162933,32.3379557278073,274.358673546468,143.268162548761,162.245644056704,82.2440676662602,513.937139210362,10.4481423172193,61.1328769086369,93.3532701748144,71.6262024570919,92.5009719889185,160.879765562294,361.329329175637,31.0612589351886,79.014592538129,160.320276851564,0,0,153.952630005697,9.52877714466384,0,6197.16453764465,10.6518679229667,43.6154370497244,26.4397548101312,18.6261447811202,5.87460214408284,0,0,4.15908735994197,192.532638751813
HERV_dup1038,chr16,65227197,65235363,-,8167,0,0,3.48007177247808,1.95808139063891,0,0,0,0,0,4.55451108109834,107.688422003055,0,0,0,11.0806002025308,61.645255768331,369.993396995008,6.12644087238846,8.12536585536583,585.515689941521,18.8679322134496,0,26.8242548643422,0,0,0,0,1408.25652701103,0,0,0,0,19.8919330470677,5.87962831414679,0,3.33181773369211,0.954386141510024,3.70677488073286,0,0,3.30447983289929,4.0368981697217,0,0,0,0,0,0,13.2028463289523,0,25.905849589935,0,3.17625904822128,0,0,0,0,7.29372546486377,0,0,17.8430334564849,0,0.378098850903815,0
HERV_dup1046,chr16,86739329,86747655,-,8327,73.1141214633519,213.189212499995,20.8804306348685,3.91616278127782,236.819906418627,12.6586151215551,17.4413134623745,27.988560708555,13.3662888096611,52.3768774326309,132.163063367386,11.9742776566403,148.800429932427,51.8478380120519,28.4929719493648,13.4848996993224,0,21.8801459728159,0,138.394617622541,8.08625666290697,14.9587832096854,92.2083760961762,12.2760008218002,28.1351738004601,37.4515901656256,12.1319502373457,11.1662131339494,26.7573764231706,90.0292326083003,49.9602220916638,15.0287308215392,19.8919330470677,10.2893495497569,0,11.106059112307,45.1742773648078,37.762769097466,70.7252943867471,3.48271410573976,23.131358830295,9.58763315308905,35.2060995128079,13.4546868347518,50.5822843689308,91.7010039953321,21.0414979883535,35.5867248835848,99.9644079192105,87.6979856060607,0,0,0,0,149.329265967341,0,17.4461748198897,3.1910048908779,10.6435113034973,0,8.11046975294768,0,0.378098850903815,18.0831760153636
HERV_dup1047,chr16,8833027,8836708,-,3682,5.62416318948861,0,2.32004784831872,0,0,10.2851247862635,0,9.83381862733013,2.05635212456325,7.9703943919221,0,0,55.4354542885511,0,14.2464859746824,32.7490421269258,0,4.8136321140195,0,0,0,0.498626106989514,1.67651592902138,10.0026673362817,0,8.54159073952864,0,2.62734426681162,8.79170939618463,4.09223784583183,0,0,3.31532217451128,1.4699070785367,0,12.2166650235377,0,7.41354976146571,5.65802355093977,21.5928274555865,14.044039289822,8.07379633944341,16.1867124196818,4.20458963585993,4.91772209142383,0,0,0.603164828535336,0,0,0,3.75494219526089,0,0,0,4.18466239830833,20.6182066053242,0,15.0783076799545,0,12.4360536211864,5.13019854698669,0,0
HERV_dup1048,chr16,8837971,8845472,-,7502,76.8635635896777,187.895577118639,76.5615789945177,26.1077518751854,59.2049766046567,32.4377012489849,168.59936346962,62.0287021108516,18.5071691210693,220.89378743327,34.2644979100629,288.087033033288,329.695070242436,446.526278389508,80.202439561175,294.741379142333,211.702258648062,18.3793226171654,67.0342683067681,82.5044835826689,326.145685403915,52.1064281804042,160.945529186053,26.3706684320153,107.960550629672,147.835224337996,31.7297160053656,63.7130984701819,50.8390152040242,151.412800295778,9.99204441833276,40.940335686262,265.225773960902,230.775411330261,118.207726368425,163.259068950913,185.469040166781,141.32079232794,225.377938112434,183.190761961911,256.92330700792,102.940903327903,152.559764555501,338.049006723138,122.943052285596,182.717672139953,236.466358345306,232.82162381464,364.021334498257,360.720016266438,85.4893036467855,105.138381467305,66.7014400126469,20.1344617779376,0,26.249245953025,58.6825880305382,68.8345340746519,45.2349230398634,76.369827873077,188.162898268386,44.4617207405513,54.0681356792456,108.499056092182
HERV_dup1049,chr16,9668891,9677042,-,8152,0,0,1.16002392415936,3.26346898439818,0,2.37349033529158,0,3.78223793358851,8.225408498253,3.41588331082376,24.4746413643307,5.63495419136016,0,2.1162382862062,8.970009687763,3.85282848552069,52.4400090229146,7.43924963075741,0,7.98430486283893,2.69541888763566,9.97252213979027,0,6.36533375945196,0,0,62.5262050693969,382.935426887794,6.11597175386757,1.36407928194394,4.28230475071404,4.14585677835565,0,13.2291637068303,8.7561278791426,1.1106059112307,7.31696041824352,3.70677488073286,0,2.08962846344386,2.47835987467447,8.07379633944341,4.04667810492045,0.840917927171986,0,0,0,0,0,0,0,0,0,0,0,1.90211927195833,0,1.82343136621594,7.98263347762295,0,0,0,4.9152850617496,0
HERV_dup1050,chr1,70366862,70372373,+,5512,1008.59993198162,1065.94606249997,1021.9810771844,603.741762113664,658.845124267206,337.826791056502,616.259742337232,674.75124735219,481.186397147801,987.190276828066,748.924025748518,1402.39922437476,533.930954463414,1266.56861429441,914.940988151826,1388.94466903021,1544.06693234137,634.086630292205,1253.33768319018,806.414791146732,1412.39949712108,767.136265603367,1394.86125294579,301.898686876864,939.583943661876,1160.99929513439,645.793043403324,518.900492695296,728.565135179474,766.612556452496,1130.52845418851,1067.55812042658,1246.56113761624,2015.24260467381,1333.85014692272,865.162004848718,845.904250091718,690.386821536494,1348.96711493656,385.188180094817,665.852686329207,786.690530824517,781.008874249646,935.94165294242,1662.8925986286,2012.63173694233,1266.16379164839,1241.31321712572,1027.93589275415,3044.60931160663,1139.85738195714,1369.30225387181,1807.29139843791,757.055762850455,1099.60641303224,313.088832164341,1566.98370200464,1064.42806002856,1121.11652396838,1360.55785656959,1629.12302437542,1787.0191605337,1006.12104225505,1059.46137125307
HERV_dup1052,chr17,11971744,11977338,+,5595,95.6107742213063,198.735706567792,105.562177098502,150.119573282316,0,77.5340176195249,187.978600650036,183.816763572402,27.7607536816039,179.903187703385,239.85148537044,263.434108446088,0,111.102510025826,82.8406777046347,57.7924272828103,148.580025564925,71.7668787908362,146.256585396585,0,97.0350799548837,21.9395487075386,36.8833504384705,24.0973349464967,48.4186711914894,47.9643172296608,77.4578361307454,34.812311535254,99.384541000348,114.582659683291,57.0973966761872,38.8674072970842,112.720953933384,114.652752125862,312.301894356086,92.1802906321484,192.467871871188,62.3201526823211,191.429796806795,78.7093387897186,156.136672104491,87.802535191447,167.532473543706,169.865421288741,322.462062851934,152.60689470865,179.019728916786,234.631118300246,186.725969509469,354.101300371641,49.2211142208765,195.256994153566,177.870506700392,96.6454165341007,0,68.8567176448916,574.137753163644,125.360906427346,386.714244027067,212.660597615799,327.662978019086,206.918008061797,127.419312754586,170.194597791658
HERV_dup1064,chr17,28230769,28239311,-,8543,20.6219316947916,10.8401294491523,10.4402153174342,0,0,16.6144323470411,17.4413134623745,5.29513310702392,5.14088031140813,17.0794165541188,0,0,0,13.7555488603403,31.1312100928245,0,0,3.50082335565055,20.3134146384146,0,0,24.1833661889914,30.1772867223849,11.8213341246965,15.7033528188614,10.5127270640352,18.6645388266857,11.1662131339494,1.14674470385017,16.3689513833273,15.7017840859515,17.101659210717,0,0,1.45935464652377,7.77424137861492,9.86199012893691,7.87689662155732,0,4.17925692688771,2.47835987467447,4.0368981697217,4.04667810492045,6.72734341737589,0,0,14.3616573571302,3.61898897121201,0,0,0,15.0197687810436,0,0.671148725931255,0,15.97780188445,0,22.3370342361453,0,15.2739655746154,0,47.8818531052091,8.69627357078775,2.12743247239572
HERV_dup1071,chr17,32964050,32974333,+,10284,0,0,16.240334938231,1.30538759375927,0,15.8232689019439,17.4413134623745,1.5128951734354,0,103.615127094987,68.5289958201259,4.22621564352012,0,31.743574293093,5.80412391561135,9.63207121380172,55.3533428575209,6.12644087238846,18.2820731745731,0,8.08625666290697,32.6600100078131,13.4121274321711,18.1866678841485,8.50598277688328,11.1697725055374,7.46581553067426,8.53886886713778,0,46.3786955860941,1.42743491690468,20.7292838917782,13.2612886980451,17.6388849424404,84.6425694983785,18.880300490922,20.0421089717105,41.9328908382904,23.1035961663374,8.35851385377542,9.08731954047305,16.1475926788868,0.809335620984089,26.0684557423316,7.72784900080887,26.0047623270345,44.0869481660741,16.8886151989894,0,329.281115766152,0,35.0461271557683,28.5863314339915,1.34229745186251,298.658531934682,9.51059635979166,18.2391827662484,9.5730146726337,7.98263347762295,25.8482494339645,28.6569931270818,11.9704632763023,12.0991632289221,22.3380409601551
HERV_dup1073,chr17,35304803,35321153,+,16351,3.74944212632574,14.453505932203,24.3605024073466,7.83232556255563,0,0,46.5101692329987,17.3982944945072,14.3944648719428,9.10902216219668,9.78985654573227,33.809725148161,72.9413872217778,57.1384337275674,8.970009687763,90.5414694097362,31.0755609024679,11.8152788253206,12.1880487830488,0,21.5633511010853,7.72870465833746,10.0590955741283,3.63733357682969,34.0239311075331,40.0797719316344,12.1319502373457,21.6755902011959,21.4059011385365,55.9272505597017,14.2743491690468,18.1381234053059,49.7298326176692,4.40972123561009,32.1058022235229,2.22121182246141,22.5871386824039,3.70677488073286,6.60102747609639,16.7170277075508,10.7395594569227,1.51383681364564,8.09335620984089,20.1820302521277,25.9936739118117,26.6890981777459,4.34189641029518,16.8886151989894,30.1779344661767,0,28.4964345489285,0,22.233813337549,18.1210156001439,0,8.74974865100833,21.4112145516829,13.2198774050656,23.0609411575774,54.0463397255622,23.2500132917834,37.6214560112357,13.2334597816335,125.518515871348
HERV_dup1079,chr17,43160044,43167807,-,7764,1122.95791683456,1091.23969788133,763.295742096859,413.15517342481,1507.44978893395,757.934580403111,850.748512220267,1283.69155465994,1246.14938748533,1131.79600365294,1458.68862531411,1060.07575724963,793.602292972943,1095.15331311171,1607.74232462434,1911.00292881826,1316.82689324208,1162.27335407598,1779.45512232512,1147.07846529453,1644.20552145775,606.329346099249,673.959403466597,911.606727692942,1230.09597081081,1095.29475098417,1560.35544591092,1698.57806849371,1048.12465931905,1490.93865516473,1607.29171643467,942.14595288132,1985.87798253226,1293.51822911229,1168.94307186554,1341.61194076669,1595.73362860476,1246.86640050651,1454.11205259152,1772.70147982154,2902.98553320203,1638.98065690701,1465.70680960219,1463.19719327926,1721.90526372569,1539.75566410073,1105.1796324359,1351.08921591915,607.330931131807,372.302769082333,797.900167369998,817.325751168455,574.902887728051,538.932426922798,597.317063869364,995.569226942991,852.483542335522,894.39308512892,632.401963282796,1169.04582667249,761.843458793552,1157.71480543666,694.945687961212,641.42089042731
HERV_dup108,chr10,86635827,86644397,-,8571,3.74944212632574,83.1076591101675,20.8804306348685,0,60.7230529278531,35.6023550293737,17.4413134623745,5.29513310702392,0,18.2180443243934,0,7.74806201312023,0,30.6854551499899,14.2464859746824,0,1.94222255640424,3.93842627510687,0,0,0,17.9505398516225,30.1772867223849,0.454666697103712,0,3.94227264901322,0.933226941334283,3.94101640021744,3.82248234616723,0,9.99204441833276,4.6640888756501,9.94596652353384,0,59.8335405074744,11.106059112307,32.1310000975041,22.2406492843971,35.3626471933735,18.1101133498467,33.8709182872177,39.3597571547866,45.322794775109,5.04550756303192,0,11.6337094620944,14.3616573571302,4.82531862828269,0,0,0,10.0131791873624,28.5863314339915,16.7787181482814,0,15.97780188445,20.6182066053242,18.6901715037134,39.0262081128233,70.4952257289941,3.78488588470892,87.2133752987737,1.89049425451908,22.3380409601551
