Geneid,Chr,Start,End,Strand,Length,AA_ASAP138_PD_NP16-285_PUT_0,AA_ASAP141_ctrl_NP19-218_PUT_0,AA82_ASAP68_PD_NP18-117_PUT_0,AA87_ASAP76_ctrl_NP18-159_PUT_0,AA84_ASAP71_PD_NP19-16_PUT_0,AA_ASAP98_ctrl_NP16-119_PUT_0,AA_ASAP100_ctrl_NP18-148_PUT_0,AA_ASAP97_PD_NP21-57_PUT_0,AA74_ASAP62_PD_NP16-140_PUT_0,AA79_ASAP64_PD_NP16-162_PUT_0,AA71_ASAP70_PD_NP18-304_PUT_0,AA_ASAP139_PD_NP17-232_PUT_1,AA_ASAP144_PD_NP19-137_PUT_1,AA87_ASAP76_ctrl_NP18-159_PUT_1,AA84_ASAP71_PD_NP19-16_PUT_1,AA_ASAP92_ctrl_NP16-284_PUT_1,AA_ASAP100_ctrl_NP18-148_PUT_1,AA_ASAP117_PD_NP22-55_PUT_1,AA_ASAP87_PD_NP21-208_PUT_1,AA_ASAP88_PD_NP21-217_PUT_1,AA74_ASAP62_PD_NP16-140_PUT_1,AA79_ASAP64_PD_NP16-162_PUT_1,AA71_ASAP70_PD_NP18-304_PUT_1,AA_ASAP138_PD_NP16-285_PUT_2,AA_ASAP139_PD_NP17-232_PUT_2,AA_ASAP140_PD_NP19-91_PUT_2,AA_ASAP144_PD_NP19-137_PUT_2,AA_ASAP141_ctrl_NP19-218_PUT_2,AA_ASAP146_PD_NP21-04_PUT_2,AA81_ASAP67_PD_NP17-191_PUT_2,AA82_ASAP68_PD_NP18-117_PUT_2,AA87_ASAP76_ctrl_NP18-159_PUT_2,AA83_ASAP69_PD_NP18-287_PUT_2,AA86_ASAP73_PD_NP19-108_PUT_2,AA84_ASAP71_PD_NP19-16_PUT_2,AA85_ASAP72_PD_NP19-23_PUT_2,AA88_ASAP77_ctrl_NP19-36_PUT_2,AA89_ASAP78_ctrl_NP19-37_PUT_2,AA_ASAP98_ctrl_NP16-119_PUT_2,AA_ASAP92_ctrl_NP16-284_PUT_2,AA_ASAP94_ctrl_NP17-20_PUT_2,AA_ASAP96_ctrl_NP18-46_PUT_2,AA_ASAP100_ctrl_NP18-148_PUT_2,AA_ASAP93_ctrl_NP16-293_PUT_2,AA_ASAP97_PD_NP21-57_PUT_2,AA_ASAP117_PD_NP22-55_PUT_2,AA_ASAP87_PD_NP21-208_PUT_2,AA_ASAP88_PD_NP21-217_PUT_2,AA74_ASAP62_PD_NP16-140_PUT_2,AA79_ASAP64_PD_NP16-162_PUT_2,AA77_ASAP61_PD_NP16-25_PUT_2,AA73_ASAP65_PD_NP16-269_PUT_2,AA71_ASAP70_PD_NP18-304_PUT_2,AA76_ASAP74_PD_NP19-255_PUT_2,AA_ASAP138_PD_NP16-285_PUT_3,AA_ASAP139_PD_NP17-232_PUT_3,AA_ASAP140_PD_NP19-91_PUT_3,AA_ASAP144_PD_NP19-137_PUT_3,AA_ASAP141_ctrl_NP19-218_PUT_3,AA_ASAP146_PD_NP21-04_PUT_3,AA_ASAP142_ctrl_NP22-37_PUT_3,AA_ASAP149_PD_NP23-21_PUT_3,AA81_ASAP67_PD_NP17-191_PUT_3,AA82_ASAP68_PD_NP18-117_PUT_3,AA87_ASAP76_ctrl_NP18-159_PUT_3,AA83_ASAP69_PD_NP18-287_PUT_3,AA86_ASAP73_PD_NP19-108_PUT_3,AA84_ASAP71_PD_NP19-16_PUT_3,AA85_ASAP72_PD_NP19-23_PUT_3,AA88_ASAP77_ctrl_NP19-36_PUT_3,AA89_ASAP78_ctrl_NP19-37_PUT_3,AA_ASAP98_ctrl_NP16-119_PUT_3,AA_ASAP92_ctrl_NP16-284_PUT_3,AA_ASAP94_ctrl_NP17-20_PUT_3,AA_ASAP96_ctrl_NP18-46_PUT_3,AA_ASAP100_ctrl_NP18-148_PUT_3,AA_ASAP93_ctrl_NP16-293_PUT_3,AA_ASAP97_PD_NP21-57_PUT_3,AA_ASAP117_PD_NP22-55_PUT_3,AA_ASAP87_PD_NP21-208_PUT_3,AA_ASAP88_PD_NP21-217_PUT_3,AA74_ASAP62_PD_NP16-140_PUT_3,AA79_ASAP64_PD_NP16-162_PUT_3,AA77_ASAP61_PD_NP16-25_PUT_3,AA73_ASAP65_PD_NP16-269_PUT_3,AA71_ASAP70_PD_NP18-304_PUT_3,AA76_ASAP74_PD_NP19-255_PUT_3,AA_ASAP138_PD_NP16-285_PUT_4,AA_ASAP140_PD_NP19-91_PUT_4,AA_ASAP144_PD_NP19-137_PUT_4,AA_ASAP141_ctrl_NP19-218_PUT_4,AA81_ASAP67_PD_NP17-191_PUT_4,AA87_ASAP76_ctrl_NP18-159_PUT_4,AA83_ASAP69_PD_NP18-287_PUT_4,AA84_ASAP71_PD_NP19-16_PUT_4,AA85_ASAP72_PD_NP19-23_PUT_4,AA89_ASAP78_ctrl_NP19-37_PUT_4,AA_ASAP98_ctrl_NP16-119_PUT_4,AA_ASAP94_ctrl_NP17-20_PUT_4,AA_ASAP96_ctrl_NP18-46_PUT_4,AA_ASAP100_ctrl_NP18-148_PUT_4,AA_ASAP97_PD_NP21-57_PUT_4,AA_ASAP117_PD_NP22-55_PUT_4,AA_ASAP87_PD_NP21-208_PUT_4,AA_ASAP88_PD_NP21-217_PUT_4,AA74_ASAP62_PD_NP16-140_PUT_4,AA79_ASAP64_PD_NP16-162_PUT_4,AA77_ASAP61_PD_NP16-25_PUT_4,AA73_ASAP65_PD_NP16-269_PUT_4,AA71_ASAP70_PD_NP18-304_PUT_4,AA76_ASAP74_PD_NP19-255_PUT_4,AA_ASAP138_PD_NP16-285_PUT_5,AA_ASAP139_PD_NP17-232_PUT_5,AA_ASAP140_PD_NP19-91_PUT_5,AA_ASAP144_PD_NP19-137_PUT_5,AA_ASAP141_ctrl_NP19-218_PUT_5,AA_ASAP146_PD_NP21-04_PUT_5,AA_ASAP142_ctrl_NP22-37_PUT_5,AA_ASAP149_PD_NP23-21_PUT_5,AA81_ASAP67_PD_NP17-191_PUT_5,AA82_ASAP68_PD_NP18-117_PUT_5,AA87_ASAP76_ctrl_NP18-159_PUT_5,AA83_ASAP69_PD_NP18-287_PUT_5,AA86_ASAP73_PD_NP19-108_PUT_5,AA84_ASAP71_PD_NP19-16_PUT_5,AA85_ASAP72_PD_NP19-23_PUT_5,AA88_ASAP77_ctrl_NP19-36_PUT_5,AA89_ASAP78_ctrl_NP19-37_PUT_5,AA_ASAP98_ctrl_NP16-119_PUT_5,AA_ASAP92_ctrl_NP16-284_PUT_5,AA_ASAP94_ctrl_NP17-20_PUT_5,AA_ASAP96_ctrl_NP18-46_PUT_5,AA_ASAP100_ctrl_NP18-148_PUT_5,AA_ASAP93_ctrl_NP16-293_PUT_5,AA_ASAP97_PD_NP21-57_PUT_5,AA_ASAP117_PD_NP22-55_PUT_5,AA_ASAP87_PD_NP21-208_PUT_5,AA_ASAP88_PD_NP21-217_PUT_5,AA74_ASAP62_PD_NP16-140_PUT_5,AA78_ASAP63_PD_NP16-160_PUT_5,AA79_ASAP64_PD_NP16-162_PUT_5,AA77_ASAP61_PD_NP16-25_PUT_5,AA73_ASAP65_PD_NP16-269_PUT_5,AA71_ASAP70_PD_NP18-304_PUT_5,AA76_ASAP74_PD_NP19-255_PUT_5
HERV_dup2264,chr4,8482383,8488709,-,6327,0.0743494423791822,0.0751445086705202,0,0,0,0,0,0.0294117647058824,0,0,0.131868131868132,0,0,0,0,0,0,0,0,0,0,0,0,0.00821018062397373,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0.0017921146953405,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167597765363128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963081861958266,0,0.000925925925925926,0.0212150433944069,0.00424886191198786,0,0,0,0,0,0.00151400454201363,0,0,0.000529100529100529,0.00335195530726257,0,0,0.00127877237851662,0,0,0,0.000886132033673017,0.00257400257400257,0.00144927536231884,0,0.00235571260306243,0,0,0,0,0.00676328502415459,0,0.00305810397553517,0
HERV_dup2266,chr4,86196594,86207696,-,11103,0.0780669144981413,0.0751445086705202,0.315068493150685,0.119565217391304,0.271428571428571,0.0952380952380952,0.152086137281292,0.132352941176471,0.192825112107623,0.174770039421813,0.175824175824176,0.0921985815602837,0.0515021459227468,0.0866666666666667,0.158536585365854,0.0563380281690141,0.08,0.138743455497382,0.183770883054893,0.130434782608696,0.121739130434783,0.123456790123457,0.108108108108108,0.133004926108374,0.0798611111111111,0.12695652173913,0.107632093933464,0.0919540229885057,0.383378016085791,0.0447761194029851,0.0710659898477157,0.1,0.151785714285714,0.0596330275229358,0.244943820224719,0.0901639344262295,0.00995024875621891,0.0220264317180617,0.160714285714286,0.153846153846154,0.105263157894737,0.0337552742616034,0.159090909090909,0.106870229007634,0.151750972762646,0.0860215053763441,0.158640226628895,0.0646551724137931,0.0908108108108108,0.114139693356048,0.0924657534246575,0.0846774193548387,0.134251290877797,0.0493827160493827,0.0301204819277108,0.0427350427350427,0.0579710144927536,0.0542986425339367,0.0381679389312977,0.102127659574468,0.0114942528735632,0.156862745098039,0.135135135135135,0.0805369127516778,0.0721649484536082,0.0748663101604278,0.0166666666666667,0.0927152317880795,0.0707964601769911,0.0282485875706215,0.0441176470588235,0.0662983425414365,0.104575163398693,0.0338983050847458,0.0413533834586466,0.0459770114942529,0.037037037037037,0.111111111111111,0.0736842105263158,0.0909090909090909,0.0783132530120482,0.037037037037037,0.0558659217877095,0.0529801324503311,0.0666666666666667,0.103448275862069,0.036697247706422,0,0,0.0028735632183908,0.0053475935828877,0,0,0,0,0,0,0,0,0,0.00297619047619048,0,0,0,0,0,0,0,0,0,0,0.00802568218298555,0.00689655172413793,0.00740740740740741,0.0101253616200579,0.00728376327769348,0.00442477876106195,0.021875,0.0194174757281553,0.0367892976588629,0.0164835164835165,0.0181680545041635,0.00776699029126214,0.00202429149797571,0.0216931216931217,0.0134078212290503,0.00627450980392157,0.00572246065808298,0.00767263427109974,0,0.0490307867730901,0.0164705882352941,0.00886132033673017,0.00772200772200772,0.00833333333333333,0,0.0088339222614841,0.00552486187845304,0.0105421686746988,0,0.0114942528735632,0.0183574879227053,0.0180722891566265,0.00611620795107034,0.028322440087146
HERV_dup2272,chr4,88342456,88349306,-,6851,0,0,0,0,0,0,0,0,0,0,0.0549450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174825174825175,0,0.00972762645914397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303490136570561,0,0,0,0,0,0.00151400454201363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup2273,chr4,88442747,88453998,+,11252,0.00371747211895911,0.109826589595376,0.205479452054795,0.0434782608695652,0.0301587301587302,0.169312169312169,0.0558546433378196,0.0343137254901961,0.0224215246636771,0.0275952693823916,0.010989010989011,0.170212765957447,0.00429184549356223,0.0533333333333333,0.146341463414634,0,0.03,0.0837696335078534,0.0644391408114559,0.0652173913043478,0.130434782608696,0.0246913580246914,0.0135135135135135,0.0804597701149425,0.0173611111111111,0.0121739130434783,0.00195694716242661,0.0114942528735632,0.0107238605898123,0.00829187396351575,0.0304568527918782,0.0153846153846154,0.00357142857142857,0.018348623853211,0.0224719101123595,0.0245901639344262,0,0.00881057268722467,0.0625,0.0153846153846154,0,0,0.0157342657342657,0.00763358778625954,0.0544747081712062,0.028673835125448,0.0453257790368272,0.0129310344827586,0.0183783783783784,0.0136286201022147,0.00684931506849315,0.032258064516129,0.0154905335628227,0,0,0.00854700854700855,0.0289855072463768,0.0497737556561086,0.0305343511450382,1.40851063829787,0.0344827586206897,0,0.0135135135135135,0.0201342281879195,0.0481099656357388,0,0,0.0463576158940397,0.0353982300884956,0.0112994350282486,0,0.0110497237569061,0.0196078431372549,0.0112994350282486,0.0225563909774436,0.0172413793103448,0.00925925925925926,0.0409356725146199,0.0736842105263158,0.0113636363636364,0.0421686746987952,0,0.0167597765363128,0.0397350993377483,0.0111111111111111,0.0482758620689655,0.00917431192660551,0,0.0103092783505155,0.0028735632183908,0,0,0.0201342281879195,0,0,0,0,0,0,0,0.0238095238095238,0.00321543408360129,0,0,0.00561797752808989,0.0223752151462995,0.00396825396825397,0.00495049504950495,0,0.00763358778625954,0.00462962962962963,0.00160513643659711,0.00172413793103448,0.00324074074074074,0.000964320154291225,0.00121396054628225,0,0,0,0.0100334448160535,0.00549450549450549,0.00227100681302044,0.00194174757281553,0.00202429149797571,0.00264550264550265,0.0100558659217877,0.00313725490196078,0.00572246065808298,0,0,0,0,0.00265839610101905,0.00257400257400257,0.00181159420289855,0.00449943757030371,0.00176678445229682,0.00069060773480663,0.00150602409638554,0.00769230769230769,0.0014367816091954,0.00869565217391304,0.00200803212851406,0.0489296636085627,0
HERV_dup2278,chr4,9094450,9108450,+,14001,0,0.0578034682080925,0,0,0,0,0.0107671601615074,0.0196078431372549,0,0.00394218134034166,0.032967032967033,0,0,0,0,0,0,0,0.00477326968973747,0,0,0,0,0.0114942528735632,0,0,0.00978473581213307,0,0,0.0033167495854063,0,0.00769230769230769,0.00178571428571429,0,0.00674157303370787,0,0,0,0.0133928571428571,0,0,0,0.00874125874125874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425531914893617,0,0,0,0.0268456375838926,0,0,0,0,0,0.0395480225988701,0,0,0,0,0.0150375939849624,0,0,0,0.0105263157894737,0,0.0421686746987952,0.0123456790123457,0,0,0,0.00689655172413793,0,0,0,0,0,0,0.0134228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927710843,0,0,0,0,0,0.00963081861958266,0.129310344827586,0.00833333333333333,0.00916104146576664,0.00273141122913505,0,0,0,0,0.043956043956044,0,0,0,0.00687830687830688,0.0100558659217877,0,0,0,0,0.080957810718358,0.00235294117647059,0.00265839610101905,0,0.013768115942029,0.00112485939257593,0.0094228504122497,0.00138121546961326,0.0240963855421687,0,0,0.00483091787439614,0,0,0
HERV_dup2282,chr4,9121786,9131367,+,9582,0.00743494423791822,0.069364161849711,0,0.0217391304347826,0.0111111111111111,0,0.0437415881561238,0.00980392156862745,0,0.011826544021025,0.0879120879120879,0,0,0,0.0121951219512195,0.0704225352112676,0.02,0.0445026178010471,0.00715990453460621,0.0652173913043478,0,0.0123456790123457,0.027027027027027,0,0.00347222222222222,0.0243478260869565,0.025440313111546,0.0229885057471264,0.00268096514745308,0.00497512437810945,0.0101522842639594,0.0333333333333333,0.00892857142857143,0,0.0606741573033708,0,0.00995024875621891,0,0.0111607142857143,0,0,0,0.00174825174825175,0,0.0680933852140078,0.0161290322580645,0,0,0.0237837837837838,0.0119250425894378,0.0205479452054795,0.0403225806451613,0.00344234079173838,0,0,0,0,0.00904977375565611,0.0381679389312977,0,0,0,0.148648648648649,0,0.00343642611683849,0,0,0,0,0,0,0,0.0130718954248366,0,0,0,0,0,0,0,0.00602409638554217,0,0,0,0,0,0,0,0,0,0,0.0106382978723404,0.0134228187919463,0,0,0,0,0,0,0,0.00297619047619048,0,0,0,0,0,0.00396825396825397,0,0.0914634146341463,0,0,0.0208667736757624,0.0258620689655172,0.012962962962963,0.0183220829315333,0.0039453717754173,0,0,0.0388349514563107,0.0434782608695652,0.0366300366300366,0.00227100681302044,0.0058252427184466,0,0.00634920634920635,0.00782122905027933,0,0,0,0,0,0,0.00310146211785556,0.0218790218790219,0.0108695652173913,0,0.00117785630153121,0,0,0,0.00431034482758621,0.021256038647343,0,0.0214067278287462,0
HERV_dup2290,chr4,92438845,92444199,-,5355,0,0,0,0,0.0111111111111111,0,0.00201884253028264,0,0,0.0026281208935611,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.0213464696223317,0.00694444444444444,0.0173913043478261,0,0,0,0,0,0.00256410256410256,0,0,0.00674157303370787,0,0,0,0,0,0,0,0.00174825174825175,0,0,0,0,0,0.00216216216216216,0.00170357751277683,0.0102739726027397,0,0.00344234079173838,0,0,0,0.115942028985507,0.0316742081447964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198675496688742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103270223752151,0,0.0148514851485149,0.0365853658536585,0,0,0,0.0103448275862069,0,0.00337512054001929,0,0,0,0,0.00334448160535117,0,0,0,0,0.00211640211640212,0.00111731843575419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0,0,0
HERV_dup2292,chr4,94291864,94299580,-,7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0.00178571428571429,0,0,0,0,0,0,0,0,0,0,0,0.00194552529182879,0,0,0,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360824742268041,0.0545977011494253,0.0106951871657754,0.159574468085106,0.0469798657718121,0.191256830601093,0.0122699386503067,0.043859649122807,0.00869565217391304,0.0072463768115942,0,0,0.0178571428571429,0.090032154340836,0.0140845070422535,0.0232558139534884,0.0337078651685393,0.163511187607573,0.0238095238095238,0.193069306930693,0.25,0.175572519083969,0.509259259259259,0,0,0,0.00144648023143684,0.00303490136570561,0,0,0,0,0,0.000757002271006813,0,0,0,0,0.000784313725490196,0,0,0,0,0,0,0,0.00072463768115942,0,0,0,0,0,0,0,0,0,0
HERV_dup2298,chr4,9639023,9646909,+,7887,0,0.0809248554913295,0,0.0217391304347826,0.00634920634920635,0,0.00672947510094213,0.00980392156862745,0.15695067264574,0.00788436268068331,0.208791208791209,0.0141843971631206,0,0.02,0.0487804878048781,0,0,0,0.138424821002387,0,0.147826086956522,0,0.027027027027027,0.0640394088669951,0.0173611111111111,0.0191304347826087,0.0136986301369863,0.0316091954022989,0,0,0,0.0128205128205128,0.00357142857142857,0,0.0382022471910112,0.114754098360656,0,0,0.0111607142857143,0.115384615384615,0,0,0.0174825174825175,0.133587786259542,0.0233463035019455,0,0.0509915014164306,0,0.0767567567567567,0.0153321976149915,0.0376712328767123,0.0645161290322581,0.00344234079173838,0,0,0,0,0,0,0,0,0,0,0,0.013745704467354,0.219251336898396,0,0.00662251655629139,0,0,0,0.0276243093922652,0,0,0,0,0,0.00584795321637427,0,0,0.00602409638554217,0,0.0111731843575419,0.0529801324503311,0,0.0206896551724138,0.0917431192660551,0,0.0154639175257732,0.0172413793103448,0.0106951871657754,0.159574468085106,0.0201342281879195,0.147540983606557,0.049079754601227,0.0526315789473684,0,0.0615942028985507,0,0,0.0238095238095238,0.0578778135048231,0.0234741784037559,0.00465116279069767,0.0168539325842697,0.0929432013769363,0.0119047619047619,0,0,0.0534351145038168,0.37037037037037,0,0,0.0152777777777778,0.00578592092574735,0.0094081942336874,0,0,0,0.0301003344481605,0,0.00151400454201363,0,0,0.0121693121693122,0.00446927374301676,0,0,0,0,0,0,0.00221533008418254,0.00128700128700129,0.00217391304347826,0,0.000588928150765607,0,0.00602409638554217,0,0.00431034482758621,0.00966183574879227,0,0.0397553516819572,0
HERV_dup2299,chr4,9658471,9667537,+,9067,0,0.0346820809248555,0.0684931506849315,0.0978260869565217,0.0428571428571429,0.126984126984127,0.00807537012113055,0.0294117647058824,0.331838565022422,0.00788436268068331,0.351648351648352,0.0354609929078014,0.0257510729613734,0.0133333333333333,0.158536585365854,0.028169014084507,0.02,0.0287958115183246,0.400954653937947,0.0869565217391304,0.260869565217391,0.0123456790123457,0.108108108108108,0.0558292282430213,0.222222222222222,0.106086956521739,0.086105675146771,0.0574712643678161,0.13941018766756,0.0298507462686567,0,0.0461538461538462,0.00892857142857143,0.0229357798165138,0.0606741573033708,0.0819672131147541,0.0746268656716418,0,0.131696428571429,0,0,0.00843881856540084,0.0367132867132867,0.293893129770992,0.11284046692607,0.0734767025089606,0.0821529745042493,0.0818965517241379,0.203243243243243,0.0153321976149915,0.113013698630137,0.866935483870968,0.0619621342512909,0.0452674897119342,0,0,0,0,0.099236641221374,0.523404255319149,0,0,0.027027027027027,0,0,0.0106951871657754,0,0.00662251655629139,0.0973451327433628,0.0564971751412429,0,0.0939226519337017,0,0,0.0338345864661654,0.00574712643678161,0,0,0,0.0795454545454545,0.481927710843373,0,0.0111731843575419,0.198675496688742,0,0.179310344827586,0,0.0505050505050505,0.0412371134020619,0.0373563218390805,0.0748663101604278,0.0531914893617021,0.0302013422818792,0.617486338797814,0.0552147239263804,0.0263157894736842,0,0.239130434782609,0,0.0140845070422535,0.0297619047619048,0.067524115755627,0.0469483568075117,0.0604651162790698,0.230337078651685,0.163511187607573,0.0357142857142857,0.153465346534653,0.182926829268293,0.106870229007634,0.300925925925926,0.0112359550561798,0.00344827586206897,0.0203703703703704,0.0101253616200579,0.0106221547799697,0,0,0,0.0100334448160535,0.0238095238095238,0.0128690386071158,0.0058252427184466,0,0.00529100529100529,0,0,0,0,0,0,0,0.00310146211785556,0.00128700128700129,0.00797101449275362,0,0.000588928150765607,0.00138121546961326,0.00602409638554217,0,0.0014367816091954,0.0483091787439614,0,0.0244648318042813,0
HERV_dup23,chr10,133603584,133609809,+,6226,0.0111524163568773,0.0173410404624277,0,0.0434782608695652,0.0492063492063492,0.0529100529100529,0.0343203230148048,0.0196078431372549,0,0.00131406044678055,0.021978021978022,0,0,0,0.0121951219512195,0,0,0.0130890052356021,0.00238663484486874,0.0326086956521739,0,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0.00449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343642611683849,0,0,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087719298245614,0,0,0,0,0.00297619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0.000462962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200803212851406,0,0
HERV_dup2303,chr4,99013445,99021899,-,8455,0.00743494423791822,0,0,0,0.00952380952380952,0,0.00336473755047106,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389105058365759,0,0,0.0474137931034483,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0.0765957446808511,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614035087719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462962962962963,0,0.000303490136570561,0,0,0,0,0,0,0,0,0.000529100529100529,0,0,0,0,0,0,0,0.00132919805050953,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0
HERV_dup2319,chr5,110533798,110545603,+,11806,0.0966542750929368,0.0578034682080925,0,0.119565217391304,0.0253968253968254,0,0.0174966352624495,0.0490196078431373,0.143497757847534,0.00525624178712221,0.186813186813187,0.0141843971631206,0.00429184549356223,0.02,0.0731707317073171,0.0140845070422535,0,0.0261780104712042,0.045346062052506,0,0.0173913043478261,0,0,0.252873563218391,0.00347222222222222,0.0417391304347826,0.0430528375733855,0,0.00536193029490617,0.0348258706467662,0,0.041025641025641,0.0142857142857143,0,0.0539325842696629,0.0901639344262295,0.0348258706467662,0.013215859030837,0.00669642857142857,0,0,0,0.0034965034965035,0.0305343511450382,0.0700389105058366,0.0340501792114695,0.0028328611898017,0.00862068965517241,0.0875675675675676,0.0391822827938671,0.0787671232876712,0,0.0654044750430293,0,0,0,0,0.00904977375565611,0,0,0,0,0,0,0.0103092783505155,0,0,0.0198675496688742,0,0,0.0147058823529412,0.00552486187845304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144827586206897,0,0,0,0.014367816091954,0,0.0851063829787234,0,0.0382513661202186,0,0,0,0,0,0.183098591549296,0,0,0,0,0,0.0223752151462995,0,0,0,0,0,0.0321027287319422,0,0.0347222222222222,0,0.000303490136570561,0,0,0,0,0,0.00227100681302044,0,0,0,0,0,0.0944206008583691,0,0,0,0,0.000886132033673017,0,0.00181159420289855,0,0.00294464075382803,0,0,0,0.0014367816091954,0.00966183574879227,0,0.00305810397553517,0
HERV_dup2320,chr5,111567664,111580113,+,12450,0.00371747211895911,0.144508670520231,0,0.0434782608695652,0.0349206349206349,0,0.139300134589502,0.053921568627451,0.00448430493273543,0.011826544021025,0.010989010989011,0.00709219858156028,0.00429184549356223,0.00666666666666667,0,0,0.01,0.0183246073298429,0.00715990453460621,0.0326086956521739,0,0,0,0.00328407224958949,0.0277777777777778,0,0,0,0.0911528150134048,0,0,0.00256410256410256,0,0.0321100917431193,0.00898876404494382,0,0,0,0.0200892857142857,0.0307692307692308,0,0,0.00174825174825175,0.0458015267175573,0.00778210116731518,0.010752688172043,0,0,0.00324324324324324,0,0.0102739726027397,0.00403225806451613,0.0189328743545611,0,0.00602409638554217,0,0,0.00452488687782805,0,0.123404255319149,0,0,0,0.0134228187919463,0,0,0,0,0,0,0.161764705882353,0,0.0065359477124183,0,0,0,0,0,0.00526315789473684,0,0.00602409638554217,0,0,0,0,0.00689655172413793,0,0,0,0,0,0,0,0,0.00613496932515337,0,0.00869565217391304,0,0,0,0,0,0.00938967136150235,0.00465116279069767,0,0,0,0,0,0,0.00462962962962963,0,0,0,0.000482160077145612,0,0,0.003125,0.00485436893203883,0,0.00732600732600733,0,0,0,0,0,0.000784313725490196,0.00286123032904149,0.00127877237851662,0,0,0,0,0,0,0,0.000588928150765607,0,0,0,0,0.000966183574879227,0.00200803212851406,0,0.00217864923747277
HERV_dup2324,chr5,112524093,112532633,+,8541,0,0,0,0,0,0,0.000672947510094213,0,0,0.00525624178712221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964630225080386,0,0,0,0.00344234079173838,0,0,0,0,0.00925925925925926,0,0,0,0.000482160077145612,0,0.00442477876106195,0.0453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443066016836509,0,0,0,0,0,0,0,0,0,0,0,0
