Geneid,Chr,Start,End,Strand,Length,AA_ASAP129_ctrl_NP22-37_SN_1,AA_ASAP137_PD_NP23-21_SN_1,DA792_ASAP51_ctrl_NP19-36_SN_1,AA_ASAP118_PD_NP22-55_SN_1,DA487_ASAP8_ctrl_PT231_SN_1,AA_ASAP132_PD_NP16-285_SN_2,AA_ASAP133_PD_NP17-232_SN_2,AA_ASAP134_PD_NP19-91_SN_2,AA_ASAP135_PD_NP19-137_SN_2,AA_ASAP127_ctrl_NP19-218_SN_2,AA_ASAP129_ctrl_NP22-37_SN_2,AA_ASAP137_PD_NP23-21_SN_2,DA784_ASAP46_ctrl_NP17-256_SN_2,DA782_ASAP41_PD_NP19-108_SN_2,DA792_ASAP51_ctrl_NP19-36_SN_2,DA794_ASAP54_ctrl_NP19-37_SN_2,DA796_ASAP57_ctrl_NP19-45_SN_2,AA_ASAP99_ctrl_NP16-284_SN_2,AA_ASAP101_PD_NP21-57_SN_2,AA_ASAP102_PD_NP21-208_SN_2,AA_ASAP103_PD_NP21-217_SN_2,AA_ASAP104_ctrl_NP16-119_SN_2,AA_ASAP105_ctrl_NP16-293_SN_2,AA_ASAP108_ctrl_NP18-148_SN_2,AA_ASAP118_PD_NP22-55_SN_2,DA433_ASAP5_ctrl_NP16-161_SN_2,DA429_ASAP1_PD_NP16-162_SN_2,MJ_ASAP6_ctrl_NP16-164_SN_2,DA479_ASAP7_ctrl_NP16-21_SN_2,DA475_ASAP2_PD_NP16-25_SN_2,DA489_ASAP3_PD_P73_SN_2,DA431_ASAP4_PD_P74_SN_2,DA487_ASAP8_ctrl_PT231_SN_2,DA511_ASAP21_PD_NP16-269_SN_2,DA473_ASAP38_PD_NP19-23_SN_2,AA_ASAP132_PD_NP16-285_SN_3,AA_ASAP133_PD_NP17-232_SN_3,AA_ASAP134_PD_NP19-91_SN_3,AA_ASAP135_PD_NP19-137_SN_3,AA_ASAP127_ctrl_NP19-218_SN_3,AA_ASAP136_PD_NP21-04_SN_3,AA_ASAP129_ctrl_NP22-37_SN_3,AA_ASAP137_PD_NP23-21_SN_3,DA784_ASAP46_ctrl_NP17-256_SN_3,DA782_ASAP41_PD_NP19-108_SN_3,DA792_ASAP51_ctrl_NP19-36_SN_3,DA794_ASAP54_ctrl_NP19-37_SN_3,DA796_ASAP57_ctrl_NP19-45_SN_3,AA_ASAP99_ctrl_NP16-284_SN_3,AA_ASAP101_PD_NP21-57_SN_3,AA_ASAP102_PD_NP21-208_SN_3,AA_ASAP103_PD_NP21-217_SN_3,AA_ASAP104_ctrl_NP16-119_SN_3,AA_ASAP105_ctrl_NP16-293_SN_3,AA_ASAP108_ctrl_NP18-148_SN_3,AA_ASAP118_PD_NP22-55_SN_3,DA433_ASAP5_ctrl_NP16-161_SN_3,DA429_ASAP1_PD_NP16-162_SN_3,MJ_ASAP6_ctrl_NP16-164_SN_3,DA479_ASAP7_ctrl_NP16-21_SN_3,DA475_ASAP2_PD_NP16-25_SN_3,DA489_ASAP3_PD_P73_SN_3,DA431_ASAP4_PD_P74_SN_3,DA487_ASAP8_ctrl_PT231_SN_3,DA511_ASAP21_PD_NP16-269_SN_3,DA473_ASAP38_PD_NP19-23_SN_3,AA_ASAP133_PD_NP17-232_SN_4,AA_ASAP134_PD_NP19-91_SN_4,AA_ASAP135_PD_NP19-137_SN_4,AA_ASAP127_ctrl_NP19-218_SN_4,AA_ASAP129_ctrl_NP22-37_SN_4,AA_ASAP137_PD_NP23-21_SN_4,DA782_ASAP41_PD_NP19-108_SN_4,DA792_ASAP51_ctrl_NP19-36_SN_4,DA794_ASAP54_ctrl_NP19-37_SN_4,AA_ASAP101_PD_NP21-57_SN_4,AA_ASAP102_PD_NP21-208_SN_4,AA_ASAP103_PD_NP21-217_SN_4,AA_ASAP104_ctrl_NP16-119_SN_4,AA_ASAP108_ctrl_NP18-148_SN_4,AA_ASAP118_PD_NP22-55_SN_4,DA433_ASAP5_ctrl_NP16-161_SN_4,DA429_ASAP1_PD_NP16-162_SN_4,MJ_ASAP6_ctrl_NP16-164_SN_4,DA475_ASAP2_PD_NP16-25_SN_4,DA489_ASAP3_PD_P73_SN_4,DA431_ASAP4_PD_P74_SN_4,DA487_ASAP8_ctrl_PT231_SN_4,DA511_ASAP21_PD_NP16-269_SN_4,DA473_ASAP38_PD_NP19-23_SN_4,AA_ASAP132_PD_NP16-285_SN_5,AA_ASAP133_PD_NP17-232_SN_5,AA_ASAP134_PD_NP19-91_SN_5,AA_ASAP135_PD_NP19-137_SN_5,AA_ASAP127_ctrl_NP19-218_SN_5,AA_ASAP136_PD_NP21-04_SN_5,AA_ASAP129_ctrl_NP22-37_SN_5,AA_ASAP137_PD_NP23-21_SN_5,DA784_ASAP46_ctrl_NP17-256_SN_5,DA782_ASAP41_PD_NP19-108_SN_5,DA792_ASAP51_ctrl_NP19-36_SN_5,DA794_ASAP54_ctrl_NP19-37_SN_5,DA796_ASAP57_ctrl_NP19-45_SN_5,AA_ASAP99_ctrl_NP16-284_SN_5,AA_ASAP101_PD_NP21-57_SN_5,AA_ASAP102_PD_NP21-208_SN_5,AA_ASAP103_PD_NP21-217_SN_5,AA_ASAP104_ctrl_NP16-119_SN_5,AA_ASAP105_ctrl_NP16-293_SN_5,AA_ASAP108_ctrl_NP18-148_SN_5,AA_ASAP118_PD_NP22-55_SN_5,DA433_ASAP5_ctrl_NP16-161_SN_5,DA429_ASAP1_PD_NP16-162_SN_5,MJ_ASAP6_ctrl_NP16-164_SN_5,DA479_ASAP7_ctrl_NP16-21_SN_5,DA475_ASAP2_PD_NP16-25_SN_5,DA489_ASAP3_PD_P73_SN_5,DA431_ASAP4_PD_P74_SN_5,DA487_ASAP8_ctrl_PT231_SN_5,DA511_ASAP21_PD_NP16-269_SN_5,DA473_ASAP38_PD_NP19-23_SN_5
HERV_dup1285,chr19,37106674,37115830,-,9157,0,0,0.0108695652173913,0,0,0.0108695652173913,0.00480769230769231,0.0111731843575419,0.0214067278287462,0,0,0.0115606936416185,0.0101010101010101,0.0104166666666667,0.00632911392405063,0.00317460317460317,0.0352112676056338,0,0.00364963503649635,0.0105448154657293,0.0148148148148148,0.0078740157480315,0.00371057513914657,0.0103448275862069,0,0.00833333333333333,0,0.00954653937947494,0,0.00518134715025907,0.015180265654649,0,0.0128205128205128,0.031434184675835,0.00943396226415094,0,0.0112359550561798,0,0.00711743772241993,0.0147058823529412,0.0125,0,0,0,0.00549450549450549,0.00549450549450549,0,0,0,0,0.00920245398773006,0.0179640718562874,0.00526315789473684,0,0,0.00789473684210526,0,0,0.00568181818181818,0.0078740157480315,0,0,0,0.0203045685279188,0,0,0.00256410256410256,0,0,0,0,0.004739336492891,0.00632911392405063,0,0,0,0,0.00193423597678917,0,0,0,0,0.0029585798816568,0,0.00378787878787879,0.00533333333333333,0,0.010989010989011,0.00304878048780488,0,0.00492610837438424,0.0114285714285714,0.00967261904761905,0.00661455201443175,0.0126436781609195,0.0204918032786885,0.00215736040609137,0.011265164644714,0.00639658848614072,0.00535475234270415,0.0158139534883721,0.00834202294056309,0.0168831168831169,0,0.0162247724574594,0.00921658986175115,0.00925925925925926,0.00389105058365759,0.00410677618069815,0.00854214123006834,0.00400534045393859,0.00434027777777778,0,0.00516351118760757,0.00539447066756575,0.00407651301348385,0.0110793423874196,0.00198807157057654,0.00389105058365759,0.0223880597014925,0.00127877237851662
HERV_dup129,chr10,99258162,99268781,+,10620,0,0,0,0.0194174757281553,0,0,0.0480769230769231,0.0726256983240224,0.0764525993883792,0.0277777777777778,0,0,0,0,0.00949367088607595,0.0349206349206349,0.23943661971831,0,0.00364963503649635,0.015817223198594,0.0518518518518519,0.0984251968503937,0.0315398886827458,0.0206896551724138,0.107728337236534,0,0,0.0286396181384248,0,0,0.00759013282732448,0,0.156410256410256,0.0157170923379175,0.163522012578616,0,0,0.0264900662251656,0,0.00735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526315789473684,0,0.0078125,0,0,0,0,0,0.0101522842639594,0,0,0.00256410256410256,0,0.0067476383265857,0,0,0.004739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0.000816326530612245,0.00148809523809524,0,0.00153256704980843,0,0.00050761421319797,0.00173310225303293,0,0,0,0,0.0025974025974026,0,0,0.000921658986175115,0.000487329434697856,0,0.00205338809034908,0.00284738041002278,0.0146862483311081,0,0,0.00172117039586919,0.000674308833445718,0.000627155848228285,0,0.00132538104705103,0,0,0.00127877237851662
HERV_dup1295,chr19,43321084,43329393,-,8310,0,0,0.0108695652173913,0,0,0,0,0,0,0.00396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189753320683112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478468899521531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816326530612245,0,0,0,0,0,0,0,0,0.0130232558139535,0,0,0,0.000791452314998021,0,0,0,0.0164271047227926,0,0,0,0,0,0.0128118678354686,0,0,0,0,0,0
HERV_dup1297,chr1,94445059,94450789,+,5731,0.0151515151515152,0.00613496932515337,0.0760869565217391,0.0485436893203883,0.0142857142857143,0.0434782608695652,0.0304487179487179,0.0167597765363128,0.0397553516819572,0.00396825396825397,0.00268817204301075,0.0173410404624277,0.0101010101010101,0,0.0253164556962025,0.0285714285714286,0.0915492957746479,0.0222222222222222,0.0145985401459854,0.0140597539543058,0.0246913580246914,0.0196850393700787,0.0241187384044527,0.0103448275862069,0.00468384074941452,0,0.0168350168350168,0.0119331742243437,0.0185185185185185,0.00518134715025907,0.0227703984819734,0.008,0.0230769230769231,0.0412573673870334,0.0188679245283019,0,0.0224719101123595,0.0662251655629139,0.0249110320284698,0.0294117647058824,0.0125,0.0108843537414966,0.0348837209302326,0.0978260869565217,0.043956043956044,0.032967032967033,0.0491803278688525,0.0181818181818182,0,0.0192307692307692,0.0276073619631902,0.0359281437125748,0.0421052631578947,0.0424710424710425,0.031390134529148,0.05,0.00478468899521531,0.015625,0.0397727272727273,0.0236220472440945,0.0182926829268293,0.0251572327044025,0,0.0101522842639594,0.0294117647058824,0.0543478260869565,0.0128205128205128,0.0597014925373134,0.0161943319838057,0.0208333333333333,0.00353356890459364,0.00947867298578199,0.00632911392405063,0,0.0204081632653061,0,0.00374531835205993,0.0193423597678917,0.00900900900900901,0.014336917562724,0.0259067357512953,0.019047619047619,0,0.0103896103896104,0.00757575757575758,0.0106666666666667,0,0,0.00914634146341463,0.00862068965517241,0.00985221674876847,0.0228571428571429,0.0349702380952381,0.0174383644016837,0.0145593869731801,0.0163934426229508,0.00532994923857868,0.0190641247833622,0.0597014925373134,0.0414993306559572,0.04,0.045881126173097,0.0818181818181818,0.0260416666666667,0.0407597942223981,0.0414746543778802,0.0326510721247563,0.0233463035019455,0.0164271047227926,0.0210706150341686,0.0133511348464619,0.0199652777777778,0.012970168612192,0.0137693631669535,0.0350640593391773,0.0163060520539354,0.0207290922087205,0.00728959575878065,0.0220492866407263,0.0323383084577114,0.0345268542199488
HERV_dup1298,chr19,44624715,44635635,-,10921,0,0.0644171779141104,0,0,0,0,0.125,0.0251396648044693,0.0275229357798165,0,0,0.069364161849711,0,0,0.00632911392405063,0.0317460317460317,0.0774647887323944,0,0.0255474452554745,0.0281195079086116,0,0,0.0333951762523191,0.00344827586206897,0.00936768149882904,0,0,0.0143198090692124,0.00925925925925926,0.0103626943005181,0.00379506641366224,0,0.0256410256410256,0.00392927308447937,0.00628930817610063,0,0,0,0,0,0,0,0,0,0,0,0.0245901639344262,0,0.411764705882353,0,0.00613496932515337,0,0,0.0733590733590734,0.00896860986547085,0.00263157894736842,0,0,0,0,0,0,0,0.0253807106598985,0,0,0.00256410256410256,0,0.00269905533063428,0,0,0.004739336492891,0,0,0.0136054421768707,0,0,0,0,0,0.0181347150259067,0,0,0,0,0,0,0,0,0,0,0,0.00148809523809524,0.00240529164161155,0.000383141762452107,0.00409836065573771,0.000126903553299492,0.00259965337954939,0,0.00468540829986613,0.00186046511627907,0.00104275286757039,0,0,0.00277008310249307,0.00276497695852535,0,0,0,0.00569476082004556,0.00534045393858478,0.000434027777777778,0.0194552529182879,0,0.00337154416722859,0.0125431169645657,0.000714796283059328,0,0.00389105058365759,0.000829187396351575,0
HERV_dup1302,chr19,47048224,47055408,-,7185,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0.00246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0,0.00386100386100386,0,0.0105263157894737,0,0,0,0,0,0.00628930817610063,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0.0045045045045045,0,0,0.00476190476190476,0,0,0,0,0,0,0,0,0,0,0,0.00120264582080577,0.00574712643678161,0.00409836065573771,0.000126903553299492,0,0.0149253731343284,0.00401606425702811,0.000930232558139535,0.00208550573514077,0.00649350649350649,0.00260416666666667,0.00237435694499406,0.000921658986175115,0,0.00155642023346304,0,0.00113895216400911,0.00133511348464619,0.000434027777777778,0.00259403372243839,0,0.0114632501685772,0.000313577924114142,0.00178699070764832,0,0.00778210116731518,0,0
HERV_dup1303,chr19,47392829,47401859,+,9031,0,0.00306748466257669,0,0,0.019047619047619,0,0,0,0.00305810397553517,0,0,0,0,0,0,0.053968253968254,0,0,0,0,0.00246913580246914,0.122047244094488,0,0,0,0,0.00673400673400673,0,0,0.0155440414507772,0,0,0,0,0,0,0.191011235955056,0,0,0,0,0,0,0,0,0,0,0.00909090909090909,0.0117647058823529,0,0,0.00598802395209581,0.0157894736842105,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0.00549450549450549,0,0,0,0.0187755102040816,0,0.00661455201443175,0.00153256704980843,0,0,0.011265164644714,0.023454157782516,0.0180722891566265,0.00465116279069767,0.00990615224191867,0.0012987012987013,0.0729166666666667,0.000395726157499011,0,0,0.00233463035019455,0,0,0.0761014686248331,0.00173611111111111,0,0,0,0.00909375979931013,0,0.000662690523525514,0,0,0
HERV_dup1304,chr19,50347458,50354404,-,6947,0,0.0736196319018405,0,0,0,0,0.0112179487179487,0,0.0642201834862385,0,0,0,0,0.0208333333333333,0,0.00634920634920635,0,0,0,0,0,0,0,0,0.00468384074941452,0,0.0101010101010101,0,0,0,0,0,0,0.00785854616895874,0,0,0,0,0,0,0,0,0,0,0,0,0.0655737704918033,0,0.0941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050761421319797,0,0,0,0.0447761194029851,0,0,0.0176678445229682,0,0,0,0,0,0,0,0,0,0.00259067357512953,0,0,0,0,0.0106666666666667,0,0,0,0.00862068965517241,0,0,0.00446428571428571,0.00300661455201443,0.000383141762452107,0,0.00253807106598985,0.0493934142114385,0.147121535181237,0.0227576974564926,0.0251162790697674,0.0182481751824818,0.012987012987013,0,0.0035615354174911,0.000921658986175115,0.000487329434697856,0.021011673151751,0.0164271047227926,0,0.00534045393858478,0.0247395833333333,0.0207522697795071,0.00344234079173838,0.00269723533378287,0.0398243963624961,0.00536097212294496,0.00927766732935719,0.00518806744487678,0.0107794361525705,0
HERV_dup1307,chr19,5158099,5165664,-,7566,0,0.00306748466257669,0,0,0,0,0.0112179487179487,0,0.00917431192660551,0,0.00268817204301075,0.00578034682080925,0.0101010101010101,0,0.00316455696202532,0.0126984126984127,0,0,0,0.00351493848857645,0,0.0078740157480315,0.00185528756957328,0,0.00468384074941452,0,0.00673400673400673,0,0,0.0103626943005181,0.00759013282732448,0,0,0.00589390962671906,0,0,0,0,0.0320284697508897,0.00735294117647059,0,0,0,0.0108695652173913,0.010989010989011,0.00549450549450549,0,0,0,0,0.00306748466257669,0.00598802395209581,0.00526315789473684,0.0115830115830116,0,0.0157894736842105,0.00478468899521531,0,0,0.0078740157480315,0.00609756097560976,0,0,0.0253807106598985,0,0.00543478260869565,0.00256410256410256,0,0.0620782726045884,0,0,0.004739336492891,0,0.0145985401459854,0,0,0,0.00193423597678917,0,0,0.00259067357512953,0,0.0769230769230769,0,0,0.0133333333333333,0,0,0.00304878048780488,0,0,0.00979591836734694,0.00148809523809524,0.00661455201443175,0.00306513409961686,0.00409836065573771,0.000761421319796954,0.0251299826689775,0.0383795309168444,0.0301204819277108,0.0148837209302326,0.00573514077163712,0,0.015625,0.00158290462999604,0,0.00633528265107212,0.00233463035019455,0,0,0.0186915887850467,0.00868055555555556,0.012970168612192,0,0.00404585300067431,0.0106616494198808,0.00464617583988563,0.000662690523525514,0,0,0.00255754475703325
HERV_dup1308,chr19,51804688,51811880,-,7193,0.0151515151515152,0.00306748466257669,0.0652173913043478,0.029126213592233,0.00952380952380952,0.016304347826087,0.0544871794871795,0.0307262569832402,0.103975535168196,0.0396825396825397,0.010752688172043,0.023121387283237,0.0202020202020202,0.0208333333333333,0.0632911392405063,0.019047619047619,0.0563380281690141,0.0111111111111111,0.0583941605839416,0.0140597539543058,0.0222222222222222,0.0551181102362205,0.0111317254174397,0.0137931034482759,0.0163934426229508,0,0.0572390572390572,0.0310262529832936,0.037037037037037,0.0103626943005181,0.0436432637571157,0,0.0435897435897436,0.0609037328094303,0.0188679245283019,0.0277777777777778,0.0337078651685393,0.211920529801325,0.106761565836299,0.00735294117647059,0.05,0.017687074829932,0.0232558139534884,0.0108695652173913,0.0989010989010989,0.0384615384615385,0.0573770491803279,0.0454545454545455,0.0705882352941176,0.0192307692307692,0.0276073619631902,0.0419161676646707,0.0631578947368421,0.11969111969112,0.0493273542600897,0.0815789473684211,0.00956937799043062,0.1015625,0.0284090909090909,0.0393700787401575,0.024390243902439,0.0314465408805031,0.0416666666666667,0.0203045685279188,0.0529411764705882,0.0597826086956522,0.00256410256410256,0,0.0107962213225371,0,0.00353356890459364,0,0.0569620253164557,0.0072992700729927,0.0136054421768707,0.00469483568075117,0,0,0.0045045045045045,0.00716845878136201,0.00259067357512953,0.00952380952380952,0.00887573964497041,0.00519480519480519,0,0.008,0.00684931506849315,0,0.00304878048780488,0,0.00985221674876847,0.102857142857143,0.0677083333333333,0.0613349368610944,0.0157088122605364,0.0163934426229508,0.0135786802030457,0.0285961871750433,0.0767590618336887,0.114457831325301,0.0818604651162791,0.0578727841501564,0.061038961038961,0.0572916666666667,0.037989711119905,0.0506912442396313,0.0214424951267057,0.0614785992217899,0.100616016427105,0.061503416856492,0.0921228304405874,0.0377604166666667,0.072632944228275,0.0223752151462995,0.0343897505057316,0.026340545625588,0.0643316654753395,0.0145791915175613,0.0466926070038911,0.0356550580431177,0.0741687979539642
HERV_dup1309,chr19,51976955,51992170,+,15216,0,0.174846625766871,0.141304347826087,0.242718446601942,0.0285714285714286,0.217391304347826,0.28525641025641,0.106145251396648,0.122324159021407,0.246031746031746,0.0188172043010753,0.0520231213872832,0.0101010101010101,0.15625,0.0854430379746835,0.073015873015873,0.169014084507042,0,0.0510948905109489,0.0474516695957821,0.0765432098765432,0.0590551181102362,0.0742115027829314,0.158620689655172,0.257611241217799,0.025,0.616161616161616,0.307875894988067,0,0.134715025906736,0.149905123339658,0.024,0.0461538461538462,0.157170923379175,0.30188679245283,0.0462962962962963,0.0561797752808989,0.357615894039735,0.142348754448399,0.0367647058823529,0.5,0.0136054421768707,0.25,0.717391304347826,0.598901098901099,0.142857142857143,0.188524590163934,0.109090909090909,0.635294117647059,0.134615384615385,0.0644171779141104,0.167664670658683,0.221052631578947,0.0849420849420849,0.0941704035874439,0.415789473684211,0.110047846889952,0.703125,0.414772727272727,0.795275590551181,0.469512195121951,0.0817610062893082,0.0476190476190476,0.065989847715736,0.141176470588235,0.16304347826087,0,0,0.0499325236167341,0.00347222222222222,0.00706713780918728,0.004739336492891,0.00632911392405063,0.0218978102189781,0,0,0,0,0,0.00716845878136201,0,0,0.0473372781065089,0.0285714285714286,0,0.0133333333333333,0,0,0.0182926829268293,0,0.0443349753694581,0.109387755102041,0.0625,0.135297654840649,0.0118773946360153,0.0286885245901639,0.00571065989847716,0.061525129982669,0.119402985074627,0.0910307898259705,0.0511627906976744,0.0380604796663191,0.0298701298701299,0.0390625,0.0174119509299565,0.0193548387096774,0.0121832358674464,0.0124513618677043,0.117043121149897,0.00227790432801822,0.0694259012016021,0.0143229166666667,0.0700389105058366,0.0275387263339071,0.043155765340526,0.0548761367199749,0.0364546104360257,0.00198807157057654,0.14526588845655,0.0174129353233831,0.0332480818414322
HERV_dup1310,chr19,52026192,52043911,+,17720,0,0.122699386503067,0.108695652173913,0.757281553398058,0.185714285714286,0.0869565217391304,0.649038461538462,0.142458100558659,0.0428134556574924,0.0634920634920635,0.115591397849462,0.0404624277456647,0,0,0.0569620253164557,0.0317460317460317,0.246478873239437,0,0.12043795620438,0.0650263620386643,0.153086419753086,0.21259842519685,0.0909090909090909,0.137931034482759,0.234192037470726,0.158333333333333,0.501683501683502,0.818615751789976,0.0277777777777778,0,0.0929791271347249,0,0.151282051282051,0.106090373280943,0.248427672955975,0.0185185185185185,1.50561797752809,2.22516556291391,0.647686832740214,0.147058823529412,0.6875,0.175510204081633,0.563953488372093,0.548913043478261,0.769230769230769,0.241758241758242,0.344262295081967,0.509090909090909,0.494117647058824,0.192307692307692,0.469325153374233,0.173652694610778,0.710526315789474,0.752895752895753,0.210762331838565,1.2,0.177033492822967,0.359375,0.761363636363636,0.299212598425197,0.719512195121951,0.257861635220126,0.428571428571429,0.401015228426396,0.135294117647059,0.21195652173913,0.0205128205128205,0,0.124156545209177,0.0625,0.00353356890459364,0,0.0126582278481013,0.0656934306569343,0.054421768707483,0,0,0.00193423597678917,0.0720720720720721,0,0.106217616580311,0,0.171597633136095,0,0.162878787878788,0,0.0479452054794521,0,0.0152439024390244,0.0689655172413793,0.689655172413793,0.497959183673469,0.402529761904762,0.300661455201443,0.116091954022989,0.586065573770492,0.032741116751269,0.346620450606586,0.417910447761194,0.310575635876841,0.202790697674419,0.14859228362878,0.372727272727273,0.390625,0.0906212900672734,0.188940092165899,0.117446393762183,0.150194552529183,0.17864476386037,0.342824601366743,0.720961281708945,0.150607638888889,0.381322957198444,0.110154905335628,0.292650033715442,0.162119786767012,0.146890636168692,0.0815109343936382,0.478599221789883,0.0456053067993367,0.367007672634271
HERV_dup1315,chr19,52620842,52627302,+,6461,0.136363636363636,0,0.0326086956521739,0.553398058252427,0.0285714285714286,0,0.0144230769230769,0.00837988826815642,0.00611620795107034,0,0,0,0,0,0,0.00634920634920635,0,0,0.0072992700729927,0,0.00246913580246914,0.240157480314961,0.0482374768089054,0,0.00936768149882904,0,0,0,0,0.0259067357512953,0.0132827324478178,0.112,0,0.0176817288801572,0,0.0555555555555556,0,0.0198675496688742,0.0177935943060498,0.0294117647058824,0,0.00136054421768707,0,0.00543478260869565,0.032967032967033,0,0,0.0727272727272727,0.0705882352941176,0.0128205128205128,0.0276073619631902,0,0.0947368421052632,0.0347490347490347,0.0269058295964126,0.165789473684211,0,0,0.00568181818181818,0,0.25609756097561,0.0251572327044025,0.0595238095238095,0,0.0235294117647059,0,0.0128205128205128,0,0.0688259109311741,0.00694444444444444,0,0.327014218009479,0.158227848101266,0.0145985401459854,0.102040816326531,0,0.0187265917602996,0.02321083172147,0.0810810810810811,0,0.103626943005181,0,0.171597633136095,0.0207792207792208,0.0568181818181818,0.016,0,0.0879120879120879,0.0274390243902439,0,0.502463054187192,0.314285714285714,0.115327380952381,0.0817799158147925,0.021455938697318,0.00409836065573771,0.015989847715736,0.0693240901213172,0.219616204690832,0.105756358768407,0.0818604651162791,0.0218978102189781,0.114285714285714,0.161458333333333,0.00989315393747527,0.0488479262672811,0.0414230019493177,0.169649805447471,0.0472279260780287,0.0597949886104784,0.0253671562082777,0.0677083333333333,0.0103761348897536,0,0.158462575859744,0.0564440263405456,0.0293066476054325,0.0125911199469848,0.181582360570687,0.0257048092868988,0.040920716112532
HERV_dup1316,chr19,52627908,52633543,+,5636,0,0.0214723926380368,0.0652173913043478,0.058252427184466,0,0,0.00320512820512821,0,0,0.0238095238095238,0,0,0,0,0,0.0317460317460317,0,0,0.0437956204379562,0,0,0,0,0,0.00936768149882904,0,0,0,0,0,0,0,0,0,0,0.259259259259259,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134146341463415,0.0440251572327044,0,0.0406091370558376,0,0,0,0,0.0242914979757085,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0.0473372781065089,0,0,0,0.0616438356164384,0,0.00609756097560976,0,0,0.0195918367346939,0.00744047619047619,0.0138304269392664,0.00191570881226054,0,0.00304568527918782,0.00519930675909879,0.00426439232409382,0.0267737617135207,0.0148837209302326,0.0119916579770594,0.0025974025974026,0.0494791666666667,0.00118717847249703,0.00276497695852535,0.00292397660818713,0.0116731517509728,0,0.00170842824601367,0.00667556742323097,0.01171875,0.0155642023346304,0,0.00404585300067431,0.000313577924114142,0.00321658327376698,0.0125911199469848,0.0012970168612192,0.0033167495854063,0.0051150895140665
HERV_dup1317,chr19,52649616,52662512,+,12897,0,0.101226993865031,0.41304347826087,0,0.0142857142857143,0.184782608695652,0.266025641025641,0,0.0581039755351682,0,0,0.213872832369942,0.0505050505050505,0,0.00316455696202532,0.0507936507936508,0,0,0.0401459854014599,0.070298769771529,0.00493827160493827,0.062992125984252,0.0185528756957328,0,0.00936768149882904,0.025,0.212121212121212,0.00238663484486874,0,0,0.0607210626185958,0,0,0.0235756385068762,0.050314465408805,0,0,0,0.0818505338078292,0,0,0.0394557823129252,0.0232558139534884,1.22282608695652,0.148351648351648,0.0274725274725275,0.19672131147541,0.00909090909090909,0.8,0.16025641025641,0,0.0179640718562874,0,0.00772200772200772,0,0.339473684210526,0,0.0546875,0.0113636363636364,0,0,0.0440251572327044,0,0.0050761421319797,0.0941176470588235,0.00543478260869565,0.182051282051282,0.0895522388059701,0.110661268556005,0.0104166666666667,0,0.028436018957346,0.00632911392405063,0.072992700729927,0.0748299319727891,0,0,0.00580270793036751,0,0,0,0.1,0.239644970414201,0,0.125,0.0826666666666667,0,0,0.0426829268292683,0,0.0689655172413793,0.0636734693877551,0.0126488095238095,0.1250751653638,0.00651340996168582,0.258196721311475,0.00812182741116751,0.0528596187175043,2.73987206823028,0.208835341365462,0.0893023255813954,0.178832116788321,0.0467532467532468,0.260416666666667,0.0249307479224377,0.0304147465437788,0.00682261208576998,0.0334630350194553,0.201232032854209,0.0108200455580866,0.102803738317757,0.0755208333333333,0.149156939040208,0.00516351118760757,0.0101146325016858,0.0266541235497021,0.0486061472480343,0.025844930417495,0.00389105058365759,0.027363184079602,0
